SolicitudID; Nro solicitud;EnsayoID;ensayo solicitado ;Fecha de creación;Forma de pago;ClienteId;RazonSocial;CUIT_CUIL;EspecieNombre;Condicion_semilla;Fecha inicio ensayo;FechaFinalizacion;Variedad;Baja;PG (normales)%;Año;Moneda;precio_lista;Porcentaje de Bonificación
5704;388790;23;Primer Conteo;2022-10-24 12:31:07.117;Efectivo;5009;Campo Chaqueño S.R.L.;30-66379329-7;Soja;natural;2022-10-24 12:31:07.117;2022-11-01 00:00:00.000;46i20;;;2022;ARS;2000;
5705;388791;2;Poder Germinativo curado;2022-10-24 12:31:33.477;Efectivo;5009;Campo Chaqueño S.R.L.;30-66379329-7;Soja;natural;2022-10-24 12:31:33.477;2022-11-02 12:53:43.927;Nidera 4619;;90.0;2022;ARS;8815.0;
5706;388791;23;Primer Conteo;2022-10-24 12:31:33.477;Efectivo;5009;Campo Chaqueño S.R.L.;30-66379329-7;Soja;natural;2022-10-24 12:31:33.477;2022-11-02 12:53:43.927;Nidera 4619;;;2022;ARS;2000;
5707;388792;1;Poder Germinativo sin curar;2022-10-24 09:33:14.777;Cuenta corriente;3660;Marcos Medina;20-65337219-0;Girasol;natural;2022-10-24 09:33:14.777;2022-10-24 00:00:00.000;NK 4066 G4;;;2022;ARS;8815.0;
5708;388792;5;Pureza Física;2022-10-24 09:33:14.777;Cuenta corriente;3660;Marcos Medina;20-65337219-0;Girasol;natural;2022-10-24 09:33:14.777;2022-10-24 00:00:00.000;NK 4066 G4;;;2022;ARS;1.700;
5709;388793;1;Poder Germinativo sin curar;2022-10-24 09:33:53.620;Cuenta corriente;3660;Marcos Medina;20-65337219-0;Girasol;natural;2022-10-24 09:33:53.620;2022-11-08 00:00:00.000;NK 4045 G2;;;2022;ARS;8815.0;
5710;388793;5;Pureza Física;2022-10-24 09:33:53.620;Cuenta corriente;3660;Marcos Medina;20-65337219-0;Girasol;natural;2022-10-24 09:33:53.620;2022-11-08 00:00:00.000;NK 4045 G2;;;2022;ARS;1.700;
5711;388794;1;Poder Germinativo sin curar;2022-10-24 09:34:46.097;Cuenta corriente;3660;Marcos Medina;20-65337219-0;Girasol;natural;2022-10-24 09:34:46.097;2022-11-08 00:00:00.000;SYN3970CLTKDG1PB;;;2022;ARS;8815.0;
5712;388794;5;Pureza Física;2022-10-24 09:34:46.097;Cuenta corriente;3660;Marcos Medina;20-65337219-0;Girasol;natural;2022-10-24 09:34:46.097;2022-11-08 00:00:00.000;SYN3970CLTKDG1PB;;;2022;ARS;1.700;
5713;388795;1;Poder Germinativo sin curar;2022-10-24 09:35:31.147;Cuenta corriente;3660;Marcos Medina;20-65337219-0;Girasol;natural;2022-10-24 09:35:31.147;2022-11-08 00:00:00.000;SYN3970CLTRD909HG1PB;;;2022;ARS;8815.0;
5714;388795;5;Pureza Física;2022-10-24 09:35:31.147;Cuenta corriente;3660;Marcos Medina;20-65337219-0;Girasol;natural;2022-10-24 09:35:31.147;2022-11-08 00:00:00.000;SYN3970CLTRD909HG1PB;;;2022;ARS;1.700;
5715;388796;1;Poder Germinativo sin curar;2022-10-24 09:41:06.097;Cuenta corriente;4038;Granos Selectos S.A.;33-96098221-8;Soja;natural;2022-10-24 09:41:06.097;2022-10-24 00:00:00.000;DM6263;;91.0;2022;ARS;8815.0;
5716;388797;1;Poder Germinativo sin curar;2022-10-24 09:41:57.850;Cuenta corriente;4038;Granos Selectos S.A.;33-96098221-8;Soja;natural;2022-10-24 09:41:57.850;2022-11-01 00:00:00.000;DM 5.9;;95.0;2022;ARS;8815.0;
5717;388804;1;Poder Germinativo sin curar;2022-10-27 13:17:53.080;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Soja;natural;2022-10-27 13:17:53.080;2022-11-04 00:00:00.000;46i20;;92.0;2022;ARS;8815.0;
5718;388804;2;Poder Germinativo curado;2022-10-27 13:17:53.080;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Soja;natural;2022-10-27 13:17:53.080;2022-11-04 00:00:00.000;46i20;;92.0;2022;ARS;8815.0;
5719;388805;1;Poder Germinativo sin curar;2022-10-27 13:19:06.943;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Soja;natural;2022-10-27 13:19:06.943;2022-11-04 00:00:00.000;4,90E+22;;88.0;2022;ARS;8815.0;
5720;388805;2;Poder Germinativo curado;2022-10-27 13:19:06.943;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Soja;natural;2022-10-27 13:19:06.943;2022-11-04 00:00:00.000;4,90E+22;;88.0;2022;ARS;8815.0;
5721;388806;1;Poder Germinativo sin curar;2022-10-27 14:28:13.080;Efectivo;3276;Roberto García;27-66851377-4;Soja;natural;2022-10-27 14:28:13.080;2022-11-02 15:28:29.893;46R18;;77.0;2022;ARS;8815.0;
5722;388807;1;Poder Germinativo sin curar;2022-10-27 15:37:39.457;Efectivo;3276;Roberto García;27-66851377-4;Soja;natural;2022-10-27 15:37:39.457;2022-11-04 00:00:00.000;5258;;95.0;2022;ARS;8815.0;
5723;388816;1;Poder Germinativo sin curar;2022-10-28 13:30:49.873;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-10-28 13:30:49.873;2022-11-05 00:00:00.000;BIO 6.51  IPRO;;97.0;2022;ARS;8815.0;
5724;388816;2;Poder Germinativo curado;2022-10-28 13:30:49.873;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-10-28 13:30:49.873;2022-11-05 00:00:00.000;BIO 6.51  IPRO;;97.0;2022;ARS;8815.0;
5725;388816;17;Vigor por Cold Test;2022-10-28 13:30:49.873;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-10-28 13:30:49.873;2022-11-05 00:00:00.000;BIO 6.51  IPRO;;;2022;ARS;5000;
5726;388817;2;Poder Germinativo curado;2022-11-04 09:26:06.080;Efectivo;5011;Agropecuaria Neuquén S.A.;30-68186525-5;Soja;natural;2022-11-04 09:26:06.080;2022-11-08 00:00:00.000;DM60i62;;94.0;2022;ARS;8815.0;
5727;388818;2;Poder Germinativo curado;2022-11-04 09:26:42.753;Efectivo;5011;Agropecuaria Neuquén S.A.;30-68186525-5;Soja;natural;2022-11-04 09:26:42.753;2022-11-08 00:00:00.000;53MS501;;88.0;2022;ARS;8815.0;
5728;388818;2;Poder Germinativo curado;2022-11-04 09:26:42.753;Efectivo;5011;Agropecuaria Neuquén S.A.;30-68186525-5;Soja;natural;2022-11-04 09:26:42.753;2022-11-08 00:00:00.000;53MS501;;88.0;2022;ARS;8815.0;
5729;388819;1;Poder Germinativo sin curar;2022-10-31 09:30:40.743;Efectivo;967;Granos del Litoral S.A.;33-90048665-1;Soja;natural;2022-10-31 09:30:40.743;2022-11-08 00:00:00.000;DM4913 ;;95.0;2022;ARS;8815.0;
5730;388820;1;Poder Germinativo sin curar;2022-10-31 09:31:11.930;Efectivo;967;Granos del Litoral S.A.;33-90048665-1;Soja;natural;2022-10-31 09:31:11.930;2022-11-08 00:00:00.000;DM 4913;;95.0;2022;ARS;8815.0;
5731;388821;1;Poder Germinativo sin curar;2022-10-31 09:31:48.060;Efectivo;967;Granos del Litoral S.A.;33-90048665-1;Soja;natural;2022-10-31 09:31:48.060;2022-11-08 00:00:00.000;49R19;;90.0;2022;ARS;8815.0;
5732;388822;1;Poder Germinativo sin curar;2022-10-31 09:32:08.863;Efectivo;967;Granos del Litoral S.A.;33-90048665-1;Soja;natural;2022-10-31 09:32:08.863;2022-11-08 00:00:00.000;5x1;;91.0;2022;ARS;8815.0;
5733;388823;1;Poder Germinativo sin curar;2022-10-31 09:58:18.197;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-10-31 09:58:18.197;2022-11-08 00:00:00.000;NS 6721;;88.0;2022;ARS;8815.0;
5734;388826;1;Poder Germinativo sin curar;2022-11-01 13:25:57.257;Cuenta corriente;9450;Campo Bonito S.R.L.;30-18770247-6;Soja;natural;2022-11-01 13:25:57.257;2022-11-09 00:00:00.000;;;97.0;2022;ARS;8815.0;
5735;388826;2;Poder Germinativo curado;2022-11-01 13:25:57.257;Cuenta corriente;9450;Campo Bonito S.R.L.;30-18770247-6;Soja;natural;2022-11-01 13:25:57.257;2022-11-09 00:00:00.000;;;97.0;2022;ARS;8815.0;
5736;388875;1;Poder Germinativo sin curar;2022-11-04 09:28:26.643;Cuenta corriente;5012;Cooperativa Agrícola Laboulaye;33-30534124-6;Trigo;natural;2022-11-04 09:28:26.643;2022-11-13 00:00:00.000;;;99.0;2022;ARS;8815.0;
5737;388875;23;Primer Conteo;2022-11-04 09:28:26.643;Cuenta corriente;5012;Cooperativa Agrícola Laboulaye;33-30534124-6;Trigo;natural;2022-11-04 09:28:26.643;2022-11-13 00:00:00.000;;;;2022;ARS;2000;
5738;388876;1;Poder Germinativo sin curar;2022-11-01 15:18:01.563;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:18:01.563;2022-11-09 00:00:00.000;60i62;;97.0;2022;ARS;8815.0;
5739;388876;2;Poder Germinativo curado;2022-11-01 15:18:01.563;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:18:01.563;2022-11-09 00:00:00.000;60i62;;97.0;2022;ARS;8815.0;
5740;388876;23;Primer Conteo;2022-11-01 15:18:01.563;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:18:01.563;2022-11-09 00:00:00.000;60i62;;;2022;ARS;2000;
5741;388877;1;Poder Germinativo sin curar;2022-11-01 15:18:33.233;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:18:33.233;2022-11-09 00:00:00.000;6.2 STS;;91.0;2022;ARS;8815.0;
5742;388877;2;Poder Germinativo curado;2022-11-01 15:18:33.233;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:18:33.233;2022-11-09 00:00:00.000;6.2 STS;;91.0;2022;ARS;8815.0;
5743;388877;23;Primer Conteo;2022-11-01 15:18:33.233;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:18:33.233;2022-11-09 00:00:00.000;6.2 STS;;;2022;ARS;2000;
5744;388878;1;Poder Germinativo sin curar;2022-11-01 15:19:47.457;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:19:47.457;2022-11-09 00:00:00.000;62R63;;97.0;2022;ARS;8815.0;
5745;388878;2;Poder Germinativo curado;2022-11-01 15:19:47.457;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:19:47.457;2022-11-09 00:00:00.000;62R63;;97.0;2022;ARS;8815.0;
5746;388878;23;Primer Conteo;2022-11-01 15:19:47.457;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:19:47.457;2022-11-09 00:00:00.000;62R63;;;2022;ARS;2000;
5747;388879;1;Poder Germinativo sin curar;2022-11-01 15:20:25.330;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:20:25.330;2022-11-09 00:00:00.000;62R63;;96.0;2022;ARS;8815.0;
5748;388879;2;Poder Germinativo curado;2022-11-01 15:20:25.330;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:20:25.330;2022-11-09 00:00:00.000;62R63;;96.0;2022;ARS;8815.0;
5749;388879;23;Primer Conteo;2022-11-01 15:20:25.330;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:20:25.330;2022-11-09 00:00:00.000;62R63;;;2022;ARS;2000;
5750;388880;1;Poder Germinativo sin curar;2022-11-01 15:20:54.443;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:20:54.443;2022-11-09 00:00:00.000;62R63;;96.0;2022;ARS;8815.0;
5751;388880;2;Poder Germinativo curado;2022-11-01 15:20:54.443;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:20:54.443;2022-11-09 00:00:00.000;62R63;;96.0;2022;ARS;8815.0;
5752;388880;23;Primer Conteo;2022-11-01 15:20:54.443;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:20:54.443;2022-11-09 00:00:00.000;62R63;;;2022;ARS;2000;
5753;388881;1;Poder Germinativo sin curar;2022-11-01 15:21:19.057;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:21:19.057;2022-11-09 00:00:00.000;5009;;92.0;2022;ARS;8815.0;
5754;388881;2;Poder Germinativo curado;2022-11-01 15:21:19.057;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:21:19.057;2022-11-09 00:00:00.000;5009;;92.0;2022;ARS;8815.0;
5755;388881;23;Primer Conteo;2022-11-01 15:21:19.057;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Soja;natural;2022-11-01 15:21:19.057;2022-11-09 00:00:00.000;5009;;;2022;ARS;2000;
5756;388901;1;Poder Germinativo sin curar;2022-11-02 11:50:48.137;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Soja;natural;2022-11-02 11:50:48.137;2022-11-10 00:00:00.000;46i20;;90.0;2022;ARS;8815.0;
5757;388901;2;Poder Germinativo curado;2022-11-02 11:50:48.137;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Soja;natural;2022-11-02 11:50:48.137;2022-11-10 00:00:00.000;46i20;;90.0;2022;ARS;8815.0;
5758;388902;1;Poder Germinativo sin curar;2022-11-02 11:51:20.577;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Soja;natural;2022-11-02 11:51:20.577;2022-11-10 00:00:00.000;46i20;;93.0;2022;ARS;8815.0;
5759;388902;2;Poder Germinativo curado;2022-11-02 11:51:20.577;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Soja;natural;2022-11-02 11:51:20.577;2022-11-10 00:00:00.000;46i20;;93.0;2022;ARS;8815.0;
5760;388903;1;Poder Germinativo sin curar;2022-11-02 11:54:32.757;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Trigo Sarraceno;natural;2022-11-02 11:54:32.757;2022-11-08 00:00:00.000;;;93.0;2022;ARS;8815.0;
5761;388904;1;Poder Germinativo sin curar;2022-11-02 11:55:42.527;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Trigo Sarraceno;natural;2022-11-02 11:55:42.527;2022-11-08 00:00:00.000;;;99.0;2022;ARS;8815.0;
5762;388905;1;Poder Germinativo sin curar;2022-11-02 11:56:29.743;Cuenta corriente;4557;Lorena Rivas;23-69295515-7;Trigo Sarraceno;natural;2022-11-02 11:56:29.743;2022-11-08 00:00:00.000;;;94.0;2022;ARS;8815.0;
5763;388906;22;Poder germinativo sin curar;2022-11-02 12:06:08.887;Cuenta corriente;104;Patricia López;27-47338124-0;Urochloa Brizantha;natural;2022-11-02 12:06:08.887;2022-11-23 00:00:00.000;UROCLOA;;;2022;ARS;8815.0;
5764;388908;1;Poder Germinativo sin curar;2022-11-03 09:01:57.217;Efectivo;319;Héctor Díaz;23-91030736-4;Gramon;natural;2022-11-03 09:01:57.217;2022-11-29 00:00:00.000;Bermuda;;91.0;2022;ARS;8815.0;
5765;388944;1;Poder Germinativo sin curar;2022-11-04 12:32:20.787;Efectivo;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-11-04 12:32:20.787;2022-11-12 00:00:00.000;DM 53i53;;93.0;2022;ARS;8815.0;
5766;388944;23;Primer Conteo;2022-11-04 12:32:20.787;Efectivo;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-11-04 12:32:20.787;2022-11-12 00:00:00.000;DM 53i53;;;2022;ARS;2000;
5767;388945;1;Poder Germinativo sin curar;2022-11-04 12:48:41.257;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-11-04 12:48:41.257;2022-11-12 00:00:00.000;NS 8018 IPRO STS;;86.0;2022;ARS;8815.0;
5768;388945;2;Poder Germinativo curado;2022-11-04 12:48:41.257;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-11-04 12:48:41.257;2022-11-12 00:00:00.000;NS 8018 IPRO STS;;86.0;2022;ARS;8815.0;
5769;388945;8;Vigor por Tetrazolio en Soja;2022-11-04 12:48:41.257;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-11-04 12:48:41.257;2022-11-12 00:00:00.000;NS 8018 IPRO STS;;;2022;ARS;12.000;
5770;388945;23;Primer Conteo;2022-11-04 12:48:41.257;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-11-04 12:48:41.257;2022-11-12 00:00:00.000;NS 8018 IPRO STS;;;2022;ARS;2000;
5771;388946;1;Poder Germinativo sin curar;2022-11-04 13:23:52.627;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-11-04 13:23:52.627;2022-11-04 00:00:00.000;NS6721 IPRO STS / ALM- CONCI;;80.0;2022;ARS;8815.0;
5772;388946;2;Poder Germinativo curado;2022-11-04 13:23:52.627;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2022-11-04 13:23:52.627;2022-11-04 00:00:00.000;NS6721 IPRO STS / ALM- CONCI;;80.0;2022;ARS;8815.0;
5773;388947;1;Poder Germinativo sin curar;2022-11-04 13:39:09.650;Cuenta corriente;2257;La Agropecuaria Patagónica S.A.;33-48285503-6;Soja;natural;2022-11-04 13:39:09.650;2022-11-12 00:00:00.000;5009;;91.0;2022;ARS;8815.0;
5774;388947;2;Poder Germinativo curado;2022-11-04 13:39:09.650;Cuenta corriente;2257;La Agropecuaria Patagónica S.A.;33-48285503-6;Soja;natural;2022-11-04 13:39:09.650;2022-11-12 00:00:00.000;5009;;91.0;2022;ARS;8815.0;
5775;388947;23;Primer Conteo;2022-11-04 13:39:09.650;Cuenta corriente;2257;La Agropecuaria Patagónica S.A.;33-48285503-6;Soja;natural;2022-11-04 13:39:09.650;2022-11-12 00:00:00.000;5009;;;2022;ARS;2000;
5776;388948;1;Poder Germinativo sin curar;2022-11-04 13:39:47.447;Cuenta corriente;2257;La Agropecuaria Patagónica S.A.;33-48285503-6;Soja;natural;2022-11-04 13:39:47.447;2022-11-12 00:00:00.000;5028 STS;;91.0;2022;ARS;8815.0;
5777;388948;2;Poder Germinativo curado;2022-11-04 13:39:47.447;Cuenta corriente;2257;La Agropecuaria Patagónica S.A.;33-48285503-6;Soja;natural;2022-11-04 13:39:47.447;2022-11-12 00:00:00.000;5028 STS;;91.0;2022;ARS;8815.0;
5778;388948;23;Primer Conteo;2022-11-04 13:39:47.447;Cuenta corriente;2257;La Agropecuaria Patagónica S.A.;33-48285503-6;Soja;natural;2022-11-04 13:39:47.447;2022-11-12 00:00:00.000;5028 STS;;;2022;ARS;2000;
5779;388949;1;Poder Germinativo sin curar;2022-11-04 13:46:24.313;Efectivo;104;Patricia López;27-47338124-0;Centeno;natural;2022-11-04 13:46:24.313;2022-11-16 00:00:00.000;;;57.0;2022;ARS;8815.0;
5780;388950;1;Poder Germinativo sin curar;2022-11-04 13:47:20.597;Efectivo;104;Patricia López;27-47338124-0;Dicantium;natural;2022-11-04 13:47:20.597;2022-11-25 00:00:00.000;Erecto;;30.0;2022;ARS;8815.0;
5781;388950;1;Poder Germinativo sin curar;2022-11-04 13:47:20.597;Efectivo;104;Patricia López;27-47338124-0;Dicantium;natural;2022-11-04 13:47:20.597;2022-11-25 00:00:00.000;Erecto;;30.0;2022;ARS;8815.0;
5782;388950;23;Primer Conteo;2022-11-04 13:47:20.597;Efectivo;104;Patricia López;27-47338124-0;Dicantium;natural;2022-11-04 13:47:20.597;2022-11-25 00:00:00.000;Erecto;;;2022;ARS;2000;
5783;388951;1;Poder Germinativo sin curar;2022-11-04 13:48:33.737;Débito;104;Patricia López;27-47338124-0;Dicantium;natural;2022-11-04 13:48:33.737;2022-11-25 00:00:00.000;Rastrero;;22.0;2022;ARS;8815.0;
5784;388951;23;Primer Conteo;2022-11-04 13:48:33.737;Débito;104;Patricia López;27-47338124-0;Dicantium;natural;2022-11-04 13:48:33.737;2022-11-25 00:00:00.000;Rastrero;;;2022;ARS;2000;
5785;388951;1;Poder Germinativo sin curar;2022-11-04 13:48:33.737;Débito;104;Patricia López;27-47338124-0;Dicantium;natural;2022-11-04 13:48:33.737;2022-11-25 00:00:00.000;Rastrero;;22.0;2022;ARS;8815.0;
5786;388952;1;Poder Germinativo sin curar;2022-11-04 13:41:06.973;Efectivo;104;Patricia López;27-47338124-0;Avena Strigosa;natural;2022-11-04 13:41:06.973;2022-11-17 00:00:00.000;;;99.0;2022;ARS;8815.0;
5787;388953;1;Poder Germinativo sin curar;2022-11-04 13:41:44.540;Efectivo;104;Patricia López;27-47338124-0;Avena Strigosa;natural;2022-11-04 13:41:44.540;2022-11-17 00:00:00.000;;;99.0;2022;ARS;8815.0;
5788;388954;1;Poder Germinativo sin curar;2022-11-04 13:42:28.270;Efectivo;104;Patricia López;27-47338124-0;Avena Strigosa;natural;2022-11-04 13:42:28.270;2022-11-17 00:00:00.000;;;99.0;2022;ARS;8815.0;
5789;388955;1;Poder Germinativo sin curar;2022-11-04 13:43:56.420;Efectivo;104;Patricia López;27-47338124-0;Avena Strigosa;natural;2022-11-04 13:43:56.420;2022-11-17 00:00:00.000;;;100.0;2022;ARS;8815.0;
5790;388956;1;Poder Germinativo sin curar;2022-11-04 13:50:37.753;Efectivo;104;Patricia López;27-47338124-0;Avena Blanca / Amarilla/ Byzantina;natural;2022-11-04 13:50:37.753;2022-11-17 00:00:00.000;Maria;;100.0;2022;ARS;8815.0;
5791;388957;1;Poder Germinativo sin curar;2022-11-04 13:52:26.933;Efectivo;104;Patricia López;27-47338124-0;Alfalfa;natural;2022-11-04 13:52:26.933;2022-11-19 00:00:00.000;;;81.0;2022;ARS;8815.0;
5792;388958;1;Poder Germinativo sin curar;2022-11-04 14:04:51.927;Efectivo;104;Patricia López;27-47338124-0;Melilotus albus ;;2022-11-04 14:04:51.927;2022-11-16 00:00:00.000;;;82.0;2022;ARS;8815.0;
5793;388959;1;Poder Germinativo sin curar;2022-11-04 13:54:34.793;Efectivo;104;Patricia López;27-47338124-0;Centeno;natural;2022-11-04 13:54:34.793;2022-11-16 00:00:00.000;;;94.0;2022;ARS;8815.0;
5794;388960;1;Poder Germinativo sin curar;2022-11-04 13:56:12.777;Efectivo;104;Patricia López;27-47338124-0;Vicia;natural;2022-11-04 13:56:12.777;2022-11-23 00:00:00.000;;;92.0;2022;ARS;8815.0;
5795;388961;1;Poder Germinativo sin curar;2022-11-04 13:44:49.307;Efectivo;104;Patricia López;27-47338124-0;Avena Strigosa;natural;2022-11-04 13:44:49.307;2022-11-17 00:00:00.000;;;99.0;2022;ARS;8815.0;
5796;388962;1;Poder Germinativo sin curar;2022-11-04 13:57:06.850;Efectivo;104;Patricia López;27-47338124-0;Trebol Blanco;recubierta;2022-11-04 13:57:06.850;2022-11-19 00:00:00.000;;;92.0;2022;ARS;8815.0;
5797;389006;1;Poder Germinativo sin curar;2022-11-08 10:52:52.040;Cuenta corriente;421;Campo Fértil S.R.L.;33-87490893-3;Soja;natural;2022-11-08 10:52:52.040;2022-11-16 00:00:00.000;DM 49R19;;98.0;2022;ARS;8815.0;
5798;389006;2;Poder Germinativo curado;2022-11-08 10:52:52.040;Cuenta corriente;421;Campo Fértil S.R.L.;33-87490893-3;Soja;natural;2022-11-08 10:52:52.040;2022-11-16 00:00:00.000;DM 49R19;;98.0;2022;ARS;8815.0;
5799;389009;1;Poder Germinativo sin curar;2022-11-16 09:17:43.343;Cuenta corriente;4619;Daniela Carrillo;23-22534217-3;Soja;natural;2022-11-16 09:17:43.343;2022-11-17 00:00:00.000;4619;;93.0;2022;ARS;8815.0;
5800;389009;23;Primer Conteo;2022-11-16 09:17:43.343;Cuenta corriente;4619;Daniela Carrillo;23-22534217-3;Soja;natural;2022-11-16 09:17:43.343;2022-11-17 00:00:00.000;4619;;;2022;ARS;2000;
5801;389010;1;Poder Germinativo sin curar;2022-11-09 13:26:02.147;Cuenta corriente;2861;Semillas Catamarca S.A.;30-77898694-4;Soja;natural;2022-11-09 13:26:02.147;2022-11-17 00:00:00.000;DM 50i17;;95.0;2022;ARS;8815.0;
5802;389010;2;Poder Germinativo curado;2022-11-09 13:26:02.147;Cuenta corriente;2861;Semillas Catamarca S.A.;30-77898694-4;Soja;natural;2022-11-09 13:26:02.147;2022-11-17 00:00:00.000;DM 50i17;;95.0;2022;ARS;8815.0;
5803;389010;4;Peso de 1000 semillas;2022-11-09 13:26:02.147;Cuenta corriente;2861;Semillas Catamarca S.A.;30-77898694-4;Soja;natural;2022-11-09 13:26:02.147;2022-11-17 00:00:00.000;DM 50i17;;;2022;ARS;2054;
5804;389010;23;Primer Conteo;2022-11-09 13:26:02.147;Cuenta corriente;2861;Semillas Catamarca S.A.;30-77898694-4;Soja;natural;2022-11-09 13:26:02.147;2022-11-17 00:00:00.000;DM 50i17;;;2022;ARS;2000;
5805;389011;1;Poder Germinativo sin curar;2022-11-10 10:51:34.543;Efectivo;1425;AgroLitoral S.A.;33-38427073-8;Soja;natural;2022-11-10 10:51:34.543;2022-11-18 00:00:00.000;;;95.0;2022;ARS;8815.0;
5806;389011;23;Primer Conteo;2022-11-10 10:51:34.543;Efectivo;1425;AgroLitoral S.A.;33-38427073-8;Soja;natural;2022-11-10 10:51:34.543;2022-11-18 00:00:00.000;;;;2022;ARS;2000;
5807;389022;1;Poder Germinativo sin curar;2022-11-11 14:30:36.250;Cuenta corriente;3597;Fernando Romero;20-58024342-3;Soja;natural;2022-11-11 14:30:36.250;2022-11-19 00:00:00.000;;;92.0;2022;ARS;8815.0;
5808;389022;2;Poder Germinativo curado;2022-11-11 14:30:36.250;Cuenta corriente;3597;Fernando Romero;20-58024342-3;Soja;natural;2022-11-11 14:30:36.250;2022-11-19 00:00:00.000;;;92.0;2022;ARS;8815.0;
